lon,lat,lab_km
134.4067,-24.2164,197.22
134.6565,-24.2164,190.34
134.9063,-24.2164,183.29
135.1561,-24.2164,176.31
135.4060,-24.2164,169.59
135.6558,-24.2164,163.36
135.9056,-24.2164,157.85
136.1554,-24.2164,153.32
136.4053,-24.2164,149.96
136.6551,-24.2164,147.90
136.9049,-24.2164,147.17
137.1548,-24.2164,147.72
137.4046,-24.2164,149.56
137.6544,-24.2164,152.64
137.9042,-24.2164,156.81
138.1541,-24.2164,161.87
138.4039,-24.2164,167.55
138.6537,-24.2164,173.56
138.9035,-24.2164,179.62
139.1534,-24.2164,185.43
139.4032,-24.2164,190.83
139.6530,-24.2164,195.70
139.9028,-24.2164,199.86
140.1527,-24.2164,203.10
140.4025,-24.2164,205.18
140.6523,-24.2164,205.84
140.9022,-24.2164,204.85
141.1520,-24.2164,202.15
141.4018,-24.2164,197.92
141.6516,-24.2164,192.48
141.9015,-24.2164,186.21
142.1513,-24.2164,179.48
142.4011,-24.2164,172.68
142.6509,-24.2164,166.16
142.9008,-24.2164,160.29
143.1506,-24.2164,155.26
143.4004,-24.2164,150.95
143.6502,-24.2164,147.09
143.9001,-24.2164,143.37
144.1499,-24.2164,139.50
144.3997,-24.2164,135.15
144.6495,-24.2164,129.90
144.8994,-24.2164,123.34
145.1492,-24.2164,115.24
145.3990,-24.2164,105.92
145.6489,-24.2164,95.93
145.8987,-24.2164,85.78
146.1485,-24.2164,75.97
146.3983,-24.2164,67.00
146.6482,-24.2164,59.36
146.8980,-24.2164,53.56
147.1478,-24.2164,49.88
147.3976,-24.2164,48.13
147.6475,-24.2164,47.89
147.8973,-24.2164,48.77
148.1471,-24.2164,50.42
148.3969,-24.2164,52.57
148.6468,-24.2164,54.97
148.8966,-24.2164,57.44
149.1464,-24.2164,59.85
149.3963,-24.2164,62.12
149.6461,-24.2164,64.20
149.8959,-24.2164,66.07
150.1457,-24.2164,67.68
150.3956,-24.2164,68.96
150.6454,-24.2164,69.80
150.8952,-24.2164,70.06
151.1450,-24.2164,69.71
151.3949,-24.2164,68.96
151.6447,-24.2164,68.10
151.8945,-24.2164,67.42
152.1443,-24.2164,67.15
152.3942,-24.2164,67.52
152.6440,-24.2164,68.71
152.8938,-24.2164,70.84
153.1437,-24.2164,73.94
153.3935,-24.2164,77.81
153.6433,-24.2164,82.14
153.8931,-24.2164,86.59
154.1430,-24.2164,90.80
154.3928,-24.2164,94.42
154.6426,-24.2164,97.12
154.8924,-24.2164,98.67
155.1423,-24.2164,98.92
155.3921,-24.2164,97.87
155.6419,-24.2164,95.64
155.8917,-24.2164,92.44
110.1735,-23.9667,132.86
110.4233,-23.9667,131.95
110.6731,-23.9667,130.78
110.9230,-23.9667,129.36
111.1728,-23.9667,127.73
111.4226,-23.9667,126.00
111.6724,-23.9667,124.34
111.9223,-23.9667,122.92
112.1721,-23.9667,121.91
112.4219,-23.9667,121.47
112.6718,-23.9667,121.76
112.9216,-23.9667,122.89
113.1714,-23.9667,124.95
113.4212,-23.9667,127.97
113.6711,-23.9667,131.93
113.9209,-23.9667,136.76
114.1707,-23.9667,142.32
114.4205,-23.9667,148.42
114.6704,-23.9667,154.80
114.9202,-23.9667,161.20
115.1700,-23.9667,167.41
115.4198,-23.9667,173.37
115.6697,-23.9667,179.09
115.9195,-23.9667,184.59
116.1693,-23.9667,189.82
116.4192,-23.9667,194.70
116.6690,-23.9667,199.14
116.9188,-23.9667,203.01
117.1686,-23.9667,206.23
117.4185,-23.9667,208.77
117.6683,-23.9667,210.61
117.9181,-23.9667,211.79
118.1679,-23.9667,212.36
118.4178,-23.9667,212.40
118.6676,-23.9667,211.98
118.9174,-23.9667,211.21
119.1672,-23.9667,210.17
119.4171,-23.9667,208.93
119.6669,-23.9667,207.56
119.9167,-23.9667,206.09
120.1666,-23.9667,204.59
120.4164,-23.9667,203.10
120.6662,-23.9667,201.65
120.9160,-23.9667,200.28
121.1659,-23.9667,199.01
121.4157,-23.9667,197.85
121.6655,-23.9667,196.84
121.9153,-23.9667,195.98
122.1652,-23.9667,195.25
122.4150,-23.9667,194.63
122.6648,-23.9667,194.08
122.9146,-23.9667,193.55
123.1645,-23.9667,193.02
123.4143,-23.9667,192.48
123.6641,-23.9667,191.91
123.9139,-23.9667,191.34
124.1638,-23.9667,190.77
124.4136,-23.9667,190.22
124.6634,-23.9667,189.73
124.9133,-23.9667,189.29
125.1631,-23.9667,188.91
125.4129,-23.9667,188.54
125.6627,-23.9667,188.08
125.9126,-23.9667,187.46
126.1624,-23.9667,186.58
126.4122,-23.9667,185.37
126.6620,-23.9667,183.75
126.9119,-23.9667,181.67
127.1617,-23.9667,179.17
127.4115,-23.9667,176.34
127.6613,-23.9667,173.37
127.9112,-23.9667,170.46
128.1610,-23.9667,167.86
128.4108,-23.9667,165.83
128.6607,-23.9667,164.65
128.9105,-23.9667,164.55
129.1603,-23.9667,165.66
129.4101,-23.9667,167.93
129.6600,-23.9667,171.19
129.9098,-23.9667,175.24
130.1596,-23.9667,179.88
130.4094,-23.9667,184.95
130.6593,-23.9667,190.27
130.9091,-23.9667,195.69
131.1589,-23.9667,201.06
131.4087,-23.9667,206.24
131.6586,-23.9667,211.06
131.9084,-23.9667,215.36
132.1582,-23.9667,218.91
132.4080,-23.9667,221.50
132.6579,-23.9667,222.86
132.9077,-23.9667,222.81
133.1575,-23.9667,221.24
133.4074,-23.9667,218.26
133.6572,-23.9667,214.07
133.9070,-23.9667,208.92
134.1568,-23.9667,202.98
134.4067,-23.9667,196.40
134.6565,-23.9667,189.25
134.9063,-23.9667,181.61
135.1561,-23.9667,173.64
135.4060,-23.9667,165.63
135.6558,-23.9667,157.94
135.9056,-23.9667,150.95
136.1554,-23.9667,145.02
136.4053,-23.9667,140.45
136.6551,-23.9667,137.49
136.9049,-23.9667,136.31
137.1548,-23.9667,136.96
137.4046,-23.9667,139.31
137.6544,-23.9667,143.12
137.9042,-23.9667,148.10
138.1541,-23.9667,153.95
138.4039,-23.9667,160.38
138.6537,-23.9667,167.10
138.9035,-23.9667,173.87
139.1534,-23.9667,180.45
139.4032,-23.9667,186.64
139.6530,-23.9667,192.26
139.9028,-23.9667,197.10
140.1527,-23.9667,200.94
140.4025,-23.9667,203.52
140.6523,-23.9667,204.57
140.9022,-23.9667,203.87
141.1520,-23.9667,201.34
141.4018,-23.9667,197.21
141.6516,-23.9667,191.85
141.9015,-23.9667,185.66
142.1513,-23.9667,179.02
142.4011,-23.9667,172.26
142.6509,-23.9667,165.63
142.9008,-23.9667,159.32
143.1506,-23.9667,153.42
143.4004,-23.9667,147.89
143.6502,-23.9667,142.61
143.9001,-23.9667,137.40
144.1499,-23.9667,132.06
144.3997,-23.9667,126.39
144.6495,-23.9667,120.20
144.8994,-23.9667,113.34
145.1492,-23.9667,105.77
145.3990,-23.9667,97.63
145.6489,-23.9667,89.18
145.8987,-23.9667,80.73
146.1485,-23.9667,72.66
146.3983,-23.9667,65.33
146.6482,-23.9667,59.14
146.8980,-23.9667,54.39
147.1478,-23.9667,51.28
147.3976,-23.9667,49.70
147.6475,-23.9667,49.45
147.8973,-23.9667,50.22
148.1471,-23.9667,51.73
148.3969,-23.9667,53.71
148.6468,-23.9667,55.90
148.8966,-23.9667,58.10
149.1464,-23.9667,60.15
149.3963,-23.9667,61.97
149.6461,-23.9667,63.54
149.8959,-23.9667,64.85
150.1457,-23.9667,65.87
150.3956,-23.9667,66.60
150.6454,-23.9667,66.99
150.8952,-23.9667,67.05
151.1450,-23.9667,66.82
151.3949,-23.9667,66.43
151.6447,-23.9667,66.06
151.8945,-23.9667,65.93
152.1443,-23.9667,66.24
152.3942,-23.9667,67.18
152.6440,-23.9667,68.91
152.8938,-23.9667,71.53
153.1437,-23.9667,75.04
153.3935,-23.9667,79.27
153.6433,-23.9667,83.94
153.8931,-23.9667,88.71
154.1430,-23.9667,93.21
154.3928,-23.9667,97.04
154.6426,-23.9667,99.83
154.8924,-23.9667,101.25
155.1423,-23.9667,101.12
155.3921,-23.9667,99.48
155.6419,-23.9667,96.53
155.8917,-23.9667,92.55
110.1735,-23.7171,132.94
110.4233,-23.7171,131.86
110.6731,-23.7171,130.34
110.9230,-23.7171,128.28
111.1728,-23.7171,125.67
111.4226,-23.7171,122.65
111.6724,-23.7171,119.45
111.9223,-23.7171,116.31
112.1721,-23.7171,113.49
112.4219,-23.7171,111.27
112.6718,-23.7171,110.03
112.9216,-23.7171,110.17
113.1714,-23.7171,111.99
113.4212,-23.7171,115.34
113.6711,-23.7171,119.93
113.9209,-23.7171,125.50
114.1707,-23.7171,131.83
114.4205,-23.7171,138.66
114.6704,-23.7171,145.71
114.9202,-23.7171,152.67
115.1700,-23.7171,159.32
115.4198,-23.7171,165.63
115.6697,-23.7171,171.67
115.9195,-23.7171,177.46
116.1693,-23.7171,182.97
116.4192,-23.7171,188.14
116.6690,-23.7171,192.86
116.9188,-23.7171,197.03
117.1686,-23.7171,200.57
117.4185,-23.7171,203.43
117.6683,-23.7171,205.56
117.9181,-23.7171,206.97
118.1679,-23.7171,207.70
118.4178,-23.7171,207.81
118.6676,-23.7171,207.36
118.9174,-23.7171,206.45
119.1672,-23.7171,205.16
119.4171,-23.7171,203.58
119.6669,-23.7171,201.80
119.9167,-23.7171,199.92
120.1666,-23.7171,198.04
120.4164,-23.7171,196.27
120.6662,-23.7171,194.75
120.9160,-23.7171,193.63
121.1659,-23.7171,193.02
121.4157,-23.7171,192.85
121.6655,-23.7171,193.00
121.9153,-23.7171,193.37
122.1652,-23.7171,193.85
122.4150,-23.7171,194.34
122.6648,-23.7171,194.70
122.9146,-23.7171,194.81
123.1645,-23.7171,194.56
123.4143,-23.7171,193.99
123.6641,-23.7171,193.18
123.9139,-23.7171,192.19
124.1638,-23.7171,191.12
124.4136,-23.7171,190.03
124.6634,-23.7171,189.03
124.9133,-23.7171,188.25
125.1631,-23.7171,187.74
125.4129,-23.7171,187.39
125.6627,-23.7171,187.02
125.9126,-23.7171,186.47
126.1624,-23.7171,185.64
126.4122,-23.7171,184.42
126.6620,-23.7171,182.78
126.9119,-23.7171,180.69
127.1617,-23.7171,178.19
127.4115,-23.7171,175.40
127.6613,-23.7171,172.48
127.9112,-23.7171,169.62
128.1610,-23.7171,167.07
128.4108,-23.7171,165.10
128.6607,-23.7171,163.96
128.9105,-23.7171,163.89
129.1603,-23.7171,165.03
129.4101,-23.7171,167.31
129.6600,-23.7171,170.58
129.9098,-23.7171,174.63
130.1596,-23.7171,179.28
130.4094,-23.7171,184.34
130.6593,-23.7171,189.65
130.9091,-23.7171,195.06
131.1589,-23.7171,200.44
131.4087,-23.7171,205.61
131.6586,-23.7171,210.40
131.9084,-23.7171,214.63
132.1582,-23.7171,218.09
132.4080,-23.7171,220.57
132.6579,-23.7171,221.83
132.9077,-23.7171,221.64
133.1575,-23.7171,219.91
133.4074,-23.7171,216.78
133.6572,-23.7171,212.49
133.9070,-23.7171,207.29
134.1568,-23.7171,201.34
134.4067,-23.7171,194.72
134.6565,-23.7171,187.39
134.9063,-23.7171,179.24
135.1561,-23.7171,170.28
135.4060,-23.7171,160.95
135.6558,-23.7171,151.80
135.9056,-23.7171,143.35
136.1554,-23.7171,136.04
136.4053,-23.7171,130.28
136.6551,-23.7171,126.44
136.9049,-23.7171,124.86
137.1548,-23.7171,125.69
137.4046,-23.7171,128.65
137.6544,-23.7171,133.28
137.9042,-23.7171,139.13
138.1541,-23.7171,145.81
138.4039,-23.7171,152.98
138.6537,-23.7171,160.38
138.9035,-23.7171,167.81
139.1534,-23.7171,175.08
139.4032,-23.7171,181.96
139.6530,-23.7171,188.23
139.9028,-23.7171,193.67
140.1527,-23.7171,198.07
140.4025,-23.7171,201.16
140.6523,-23.7171,202.64
140.9022,-23.7171,202.22
141.1520,-23.7171,199.78
141.4018,-23.7171,195.63
141.6516,-23.7171,190.25
141.9015,-23.7171,184.10
142.1513,-23.7171,177.54
142.4011,-23.7171,170.84
142.6509,-23.7171,164.13
142.9008,-23.7171,157.46
143.1506,-23.7171,150.79
143.4004,-23.7171,144.17
143.6502,-23.7171,137.60
143.9001,-23.7171,131.03
144.1499,-23.7171,124.36
144.3997,-23.7171,117.53
144.6495,-23.7171,110.54
144.8994,-23.7171,103.49
145.1492,-23.7171,96.50
145.3990,-23.7171,89.55
145.6489,-23.7171,82.64
145.8987,-23.7171,75.89
146.1485,-23.7171,69.51
146.3983,-23.7171,63.78
146.6482,-23.7171,58.96
146.8980,-23.7171,55.24
147.1478,-23.7171,52.72
147.3976,-23.7171,51.41
147.6475,-23.7171,51.20
147.8973,-23.7171,51.90
148.1471,-23.7171,53.28
148.3969,-23.7171,55.08
148.6468,-23.7171,57.04
148.8966,-23.7171,58.93
149.1464,-23.7171,60.56
149.3963,-23.7171,61.88
149.6461,-23.7171,62.88
149.8959,-23.7171,63.58
150.1457,-23.7171,64.00
150.3956,-23.7171,64.16
150.6454,-23.7171,64.12
150.8952,-23.7171,63.97
151.1450,-23.7171,63.81
151.3949,-23.7171,63.73
151.6447,-23.7171,63.81
151.8945,-23.7171,64.19
152.1443,-23.7171,65.02
152.3942,-23.7171,66.47
152.6440,-23.7171,68.69
152.8938,-23.7171,71.79
153.1437,-23.7171,75.75
153.3935,-23.7171,80.42
153.6433,-23.7171,85.53
153.8931,-23.7171,90.73
154.1430,-23.7171,95.64
154.3928,-23.7171,99.83
154.6426,-23.7171,102.85
154.8924,-23.7171,104.27
155.1423,-23.7171,103.81
155.3921,-23.7171,101.60
155.6419,-23.7171,97.94
155.8917,-23.7171,93.20
110.1735,-23.4674,132.75
110.4233,-23.4674,131.57
110.6731,-23.4674,129.75
110.9230,-23.4674,127.13
111.1728,-23.4674,123.55
111.4226,-23.4674,119.25
111.6724,-23.4674,114.56
111.9223,-23.4674,109.75
112.1721,-23.4674,105.14
112.4219,-23.4674,101.13
112.6718,-23.4674,98.26
112.9216,-23.4674,97.28
113.1714,-23.4674,98.86
113.4212,-23.4674,102.51
113.6711,-23.4674,107.64
113.9209,-23.4674,113.83
114.1707,-23.4674,120.81
114.4205,-23.4674,128.30
114.6704,-23.4674,136.01
114.9202,-23.4674,143.55
115.1700,-23.4674,150.57
115.4198,-23.4674,157.20
115.6697,-23.4674,163.57
115.9195,-23.4674,169.73
116.1693,-23.4674,175.63
116.4192,-23.4674,181.20
116.6690,-23.4674,186.31
116.9188,-23.4674,190.88
117.1686,-23.4674,194.83
117.4185,-23.4674,198.06
117.6683,-23.4674,200.51
117.9181,-23.4674,202.18
118.1679,-23.4674,203.07
118.4178,-23.4674,203.25
118.6676,-23.4674,202.77
118.9174,-23.4674,201.72
119.1672,-23.4674,200.18
119.4171,-23.4674,198.26
119.6669,-23.4674,196.09
119.9167,-23.4674,193.80
120.1666,-23.4674,191.54
120.4164,-23.4674,189.48
120.6662,-23.4674,187.84
120.9160,-23.4674,186.93
121.1659,-23.4674,186.99
121.4157,-23.4674,187.80
121.6655,-23.4674,189.10
121.9153,-23.4674,190.67
122.1652,-23.4674,192.35
122.4150,-23.4674,193.95
122.6648,-23.4674,195.26
122.9146,-23.4674,196.05
123.1645,-23.4674,196.09
123.4143,-23.4674,195.51
123.6641,-23.4674,194.49
123.9139,-23.4674,193.16
124.1638,-23.4674,191.63
124.4136,-23.4674,190.03
124.6634,-23.4674,188.55
124.9133,-23.4674,187.42
125.1631,-23.4674,186.85
125.4129,-23.4674,186.59
125.6627,-23.4674,186.35
125.9126,-23.4674,185.91
126.1624,-23.4674,185.15
126.4122,-23.4674,183.96
126.6620,-23.4674,182.31
126.9119,-23.4674,180.21
127.1617,-23.4674,177.73
127.4115,-23.4674,174.97
127.6613,-23.4674,172.06
127.9112,-23.4674,169.22
128.1610,-23.4674,166.67
128.4108,-23.4674,164.67
128.6607,-23.4674,163.49
128.9105,-23.4674,163.39
129.1603,-23.4674,164.56
129.4101,-23.4674,166.88
129.6600,-23.4674,170.16
129.9098,-23.4674,174.19
130.1596,-23.4674,178.80
130.4094,-23.4674,183.79
130.6593,-23.4674,189.01
130.9091,-23.4674,194.32
131.1589,-23.4674,199.61
131.4087,-23.4674,204.68
131.6586,-23.4674,209.35
131.9084,-23.4674,213.44
132.1582,-23.4674,216.76
132.4080,-23.4674,219.10
132.6579,-23.4674,220.22
132.9077,-23.4674,219.86
133.1575,-23.4674,217.83
133.4074,-23.4674,214.39
133.6572,-23.4674,209.87
133.9070,-23.4674,204.53
134.1568,-23.4674,198.54
134.4067,-23.4674,191.93
134.6565,-23.4674,184.54
134.9063,-23.4674,176.03
135.1561,-23.4674,166.09
135.4060,-23.4674,155.46
135.6558,-23.4674,144.94
135.9056,-23.4674,135.16
136.1554,-23.4674,126.62
136.4053,-23.4674,119.78
136.6551,-23.4674,115.12
136.9049,-23.4674,113.19
137.1548,-23.4674,114.40
137.4046,-23.4674,118.14
137.6544,-23.4674,123.70
137.9042,-23.4674,130.46
138.1541,-23.4674,137.95
138.4039,-23.4674,145.82
138.6537,-23.4674,153.80
138.9035,-23.4674,161.76
139.1534,-23.4674,169.59
139.4032,-23.4674,177.01
139.6530,-23.4674,183.76
139.9028,-23.4674,189.64
140.1527,-23.4674,194.45
140.4025,-23.4674,197.97
140.6523,-23.4674,199.87
140.9022,-23.4674,199.72
141.1520,-23.4674,197.20
141.4018,-23.4674,192.86
141.6516,-23.4674,187.35
141.9015,-23.4674,181.19
142.1513,-23.4674,174.72
142.4011,-23.4674,168.15
142.6509,-23.4674,161.49
142.9008,-23.4674,154.61
143.1506,-23.4674,147.32
143.4004,-23.4674,139.79
143.6502,-23.4674,132.17
143.9001,-23.4674,124.49
144.1499,-23.4674,116.74
144.3997,-23.4674,108.95
144.6495,-23.4674,101.28
144.8994,-23.4674,94.10
145.1492,-23.4674,87.80
145.3990,-23.4674,82.06
145.6489,-23.4674,76.64
145.8987,-23.4674,71.47
146.1485,-23.4674,66.65
146.3983,-23.4674,62.38
146.6482,-23.4674,58.80
146.8980,-23.4674,56.03
147.1478,-23.4674,54.09
147.3976,-23.4674,53.06
147.6475,-23.4674,52.93
147.8973,-23.4674,53.59
148.1471,-23.4674,54.86
148.3969,-23.4674,56.52
148.6468,-23.4674,58.29
148.8966,-23.4674,59.90
149.1464,-23.4674,61.09
149.3963,-23.4674,61.87
149.6461,-23.4674,62.29
149.8959,-23.4674,62.40
150.1457,-23.4674,62.24
150.3956,-23.4674,61.86
150.6454,-23.4674,61.37
150.8952,-23.4674,60.97
151.1450,-23.4674,60.89
151.3949,-23.4674,61.07
151.6447,-23.4674,61.53
151.8945,-23.4674,62.33
152.1443,-23.4674,63.59
152.3942,-23.4674,65.47
152.6440,-23.4674,68.10
152.8938,-23.4674,71.62
153.1437,-23.4674,76.04
153.3935,-23.4674,81.19
153.6433,-23.4674,86.78
153.8931,-23.4674,92.46
154.1430,-23.4674,97.87
154.3928,-23.4674,102.55
154.6426,-23.4674,105.98
154.8924,-23.4674,107.56
155.1423,-23.4674,106.81
155.3921,-23.4674,104.06
155.6419,-23.4674,99.77
155.8917,-23.4674,94.34
110.1735,-23.2178,132.33
110.4233,-23.2178,131.07
110.6731,-23.2178,129.06
110.9230,-23.2178,126.01
111.1728,-23.2178,121.52
111.4226,-23.2178,116.06
111.6724,-23.2178,110.04
111.9223,-23.2178,103.77
112.1721,-23.2178,97.58
112.4219,-23.2178,91.88
112.6718,-23.2178,87.32
112.9216,-23.2178,84.99
113.1714,-23.2178,86.46
113.4212,-23.2178,90.36
113.6711,-23.2178,95.81
113.9209,-23.2178,102.34
114.1707,-23.2178,109.68
114.4205,-23.2178,117.63
114.6704,-23.2178,125.89
114.9202,-23.2178,134.00
115.1700,-23.2178,141.27
115.4198,-23.2178,148.17
115.6697,-23.2178,154.92
115.9195,-23.2178,161.56
116.1693,-23.2178,167.98
116.4192,-23.2178,174.08
116.6690,-23.2178,179.70
116.9188,-23.2178,184.75
117.1686,-23.2178,189.18
117.4185,-23.2178,192.83
117.6683,-23.2178,195.63
117.9181,-23.2178,197.55
118.1679,-23.2178,198.61
118.4178,-23.2178,198.86
118.6676,-23.2178,198.36
118.9174,-23.2178,197.17
119.1672,-23.2178,195.38
119.4171,-23.2178,193.15
119.6669,-23.2178,190.61
119.9167,-23.2178,187.95
120.1666,-23.2178,185.34
120.4164,-23.2178,182.99
120.6662,-23.2178,181.20
120.9160,-23.2178,180.40
121.1659,-23.2178,181.17
121.4157,-23.2178,182.94
121.6655,-23.2178,185.32
121.9153,-23.2178,188.01
122.1652,-23.2178,190.80
122.4150,-23.2178,193.46
122.6648,-23.2178,195.74
122.9146,-23.2178,197.26
123.1645,-23.2178,197.56
123.4143,-23.2178,197.00
123.6641,-23.2178,195.86
123.9139,-23.2178,194.30
124.1638,-23.2178,192.44
124.4136,-23.2178,190.43
124.6634,-23.2178,188.49
124.9133,-23.2178,186.99
125.1631,-23.2178,186.49
125.4129,-23.2178,186.40
125.6627,-23.2178,186.31
125.9126,-23.2178,185.97
126.1624,-23.2178,185.26
126.4122,-23.2178,184.09
126.6620,-23.2178,182.45
126.9119,-23.2178,180.34
127.1617,-23.2178,177.86
127.4115,-23.2178,175.09
127.6613,-23.2178,172.18
127.9112,-23.2178,169.31
128.1610,-23.2178,166.71
128.4108,-23.2178,164.63
128.6607,-23.2178,163.32
128.9105,-23.2178,163.11
129.1603,-23.2178,164.32
129.4101,-23.2178,166.69
129.6600,-23.2178,169.97
129.9098,-23.2178,173.97
130.1596,-23.2178,178.48
130.4094,-23.2178,183.35
130.6593,-23.2178,188.40
130.9091,-23.2178,193.53
131.1589,-23.2178,198.64
131.4087,-23.2178,203.51
131.6586,-23.2178,207.95
131.9084,-23.2178,211.79
132.1582,-23.2178,214.86
132.4080,-23.2178,216.98
132.6579,-23.2178,217.92
132.9077,-23.2178,217.34
133.1575,-23.2178,214.82
133.4074,-23.2178,210.90
133.6572,-23.2178,205.99
133.9070,-23.2178,200.38
134.1568,-23.2178,194.26
134.4067,-23.2178,187.64
134.6565,-23.2178,180.34
134.9063,-23.2178,171.73
135.1561,-23.2178,160.77
135.4060,-23.2178,148.95
135.6558,-23.2178,137.31
135.9056,-23.2178,126.53
136.1554,-23.2178,117.10
136.4053,-23.2178,109.45
136.6551,-23.2178,104.10
136.9049,-23.2178,101.83
137.1548,-23.2178,103.73
137.4046,-23.2178,108.45
137.6544,-23.2178,114.99
137.9042,-23.2178,122.66
138.1541,-23.2178,130.92
138.4039,-23.2178,139.39
138.6537,-23.2178,147.81
138.9035,-23.2178,156.09
139.1534,-23.2178,164.32
139.4032,-23.2178,172.05
139.6530,-23.2178,179.00
139.9028,-23.2178,185.02
140.1527,-23.2178,189.98
140.4025,-23.2178,193.72
140.6523,-23.2178,195.94
140.9022,-23.2178,196.06
141.1520,-23.2178,193.18
141.4018,-23.2178,188.47
141.6516,-23.2178,182.78
141.9015,-23.2178,176.61
142.1513,-23.2178,170.28
142.4011,-23.2178,163.91
142.6509,-23.2178,157.48
142.9008,-23.2178,150.66
143.1506,-23.2178,142.91
143.4004,-23.2178,134.73
143.6502,-23.2178,126.39
143.9001,-23.2178,117.99
144.1499,-23.2178,109.53
144.3997,-23.2178,101.08
144.6495,-23.2178,92.89
144.8994,-23.2178,85.55
145.1492,-23.2178,80.11
145.3990,-23.2178,75.60
145.6489,-23.2178,71.52
145.8987,-23.2178,67.70
146.1485,-23.2178,64.21
146.3983,-23.2178,61.16
146.6482,-23.2178,58.66
146.8980,-23.2178,56.74
147.1478,-23.2178,55.28
147.3976,-23.2178,54.49
147.6475,-23.2178,54.45
147.8973,-23.2178,55.10
148.1471,-23.2178,56.30
148.3969,-23.2178,57.85
148.6468,-23.2178,59.49
148.8966,-23.2178,60.89
149.1464,-23.2178,61.63
149.3963,-23.2178,61.90
149.6461,-23.2178,61.81
149.8959,-23.2178,61.41
150.1457,-23.2178,60.74
150.3956,-23.2178,59.87
150.6454,-23.2178,58.95
150.8952,-23.2178,58.26
151.1450,-23.2178,58.26
151.3949,-23.2178,58.67
151.6447,-23.2178,59.41
151.8945,-23.2178,60.52
152.1443,-23.2178,62.09
152.3942,-23.2178,64.27
152.6440,-23.2178,67.21
152.8938,-23.2178,71.04
153.1437,-23.2178,75.91
153.3935,-23.2178,81.51
153.6433,-23.2178,87.57
153.8931,-23.2178,93.73
154.1430,-23.2178,99.65
154.3928,-23.2178,104.88
154.6426,-23.2178,108.87
154.8924,-23.2178,110.84
155.1423,-23.2178,109.80
155.3921,-23.2178,106.58
155.6419,-23.2178,101.80
155.8917,-23.2178,95.90
110.1735,-22.9681,131.66
110.4233,-22.9681,130.31
110.6731,-22.9681,128.16
110.9230,-22.9681,124.88
111.1728,-22.9681,119.56
111.4226,-22.9681,113.20
111.6724,-22.9681,106.19
111.9223,-22.9681,98.83
112.1721,-22.9681,91.47
112.4219,-22.9681,84.49
112.6718,-22.9681,78.49
112.9216,-22.9681,74.57
113.1714,-22.9681,76.08
113.4212,-22.9681,79.90
113.6711,-22.9681,85.19
113.9209,-22.9681,91.56
114.1707,-22.9681,98.82
114.4205,-22.9681,106.81
114.6704,-22.9681,115.34
114.9202,-22.9681,123.96
115.1700,-22.9681,131.32
115.4198,-22.9681,138.55
115.6697,-22.9681,145.82
115.9195,-22.9681,153.10
116.1693,-22.9681,160.21
116.4192,-22.9681,166.99
116.6690,-22.9681,173.24
116.9188,-22.9681,178.84
117.1686,-22.9681,183.81
117.4185,-22.9681,187.91
117.6683,-22.9681,191.06
117.9181,-22.9681,193.23
118.1679,-22.9681,194.45
118.4178,-22.9681,194.76
118.6676,-22.9681,194.22
118.9174,-22.9681,192.92
119.1672,-22.9681,190.90
119.4171,-22.9681,188.38
119.6669,-22.9681,185.53
119.9167,-22.9681,182.56
120.1666,-22.9681,179.69
120.4164,-22.9681,177.15
120.6662,-22.9681,175.24
120.9160,-22.9681,174.42
121.1659,-22.9681,175.94
121.4157,-22.9681,178.57
121.6655,-22.9681,181.84
121.9153,-22.9681,185.48
122.1652,-22.9681,189.21
122.4150,-22.9681,192.79
122.6648,-22.9681,195.94
122.9146,-22.9681,198.26
123.1645,-22.9681,198.78
123.4143,-22.9681,198.35
123.6641,-22.9681,197.25
123.9139,-22.9681,195.65
124.1638,-22.9681,193.66
124.4136,-22.9681,191.45
124.6634,-22.9681,189.21
124.9133,-22.9681,187.33
125.1631,-22.9681,187.04
125.4129,-22.9681,187.09
125.6627,-22.9681,187.07
125.9126,-22.9681,186.78
126.1624,-22.9681,186.09
126.4122,-22.9681,184.92
126.6620,-22.9681,183.26
126.9119,-22.9681,181.13
127.1617,-22.9681,178.63
127.4115,-22.9681,175.83
127.6613,-22.9681,172.87
127.9112,-22.9681,169.94
128.1610,-22.9681,167.27
128.4108,-22.9681,165.08
128.6607,-22.9681,163.62
128.9105,-22.9681,163.21
129.1603,-22.9681,164.48
129.4101,-22.9681,166.85
129.6600,-22.9681,170.09
129.9098,-22.9681,174.00
130.1596,-22.9681,178.40
130.4094,-22.9681,183.09
130.6593,-22.9681,187.92
130.9091,-22.9681,192.77
131.1589,-22.9681,197.62
131.4087,-22.9681,202.18
131.6586,-22.9681,206.25
131.9084,-22.9681,209.69
132.1582,-22.9681,212.34
132.4080,-22.9681,214.06
132.6579,-22.9681,214.67
132.9077,-22.9681,213.84
133.1575,-22.9681,210.62
133.4074,-22.9681,206.09
133.6572,-22.9681,200.68
133.9070,-22.9681,194.65
134.1568,-22.9681,188.19
134.4067,-22.9681,181.37
134.6565,-22.9681,174.07
134.9063,-22.9681,165.69
135.1561,-22.9681,153.71
135.4060,-22.9681,141.09
135.6558,-22.9681,128.88
135.9056,-22.9681,117.67
136.1554,-22.9681,107.90
136.4053,-22.9681,99.96
136.6551,-22.9681,94.32
136.9049,-22.9681,91.76
137.1548,-22.9681,94.68
