lon,lat,moho_km
111.75,-18.00,16.95
112.00,-18.00,17.00
112.25,-18.00,17.23
112.50,-18.00,18.08
112.75,-18.00,19.91
113.00,-18.00,21.54
113.25,-18.00,22.25
113.50,-18.00,22.71
113.75,-18.00,22.83
114.00,-18.00,23.13
114.25,-18.00,23.04
114.50,-18.00,23.12
114.75,-18.00,23.26
115.00,-18.00,23.49
115.25,-18.00,23.77
115.50,-18.00,23.92
115.75,-18.00,23.78
116.00,-18.00,24.29
116.25,-18.00,22.52
116.50,-18.00,22.40
116.75,-18.00,23.50
117.00,-18.00,25.78
117.25,-18.00,28.75
117.50,-18.00,31.58
117.75,-18.00,33.75
118.00,-18.00,35.22
118.25,-18.00,36.22
118.50,-18.00,36.99
118.75,-18.00,36.88
119.00,-18.00,36.57
119.25,-18.00,35.86
119.50,-18.00,35.12
119.75,-18.00,33.74
120.00,-18.00,32.66
120.25,-18.00,31.70
120.50,-18.00,30.90
120.75,-18.00,30.47
121.00,-18.00,31.61
121.25,-18.00,34.44
121.50,-18.00,36.27
121.75,-18.00,36.48
122.00,-18.00,36.70
122.25,-18.00,36.91
122.50,-18.00,37.17
122.75,-18.00,37.36
123.00,-18.00,37.24
123.25,-18.00,36.27
123.50,-18.00,35.06
123.75,-18.00,34.51
124.00,-18.00,35.06
124.25,-18.00,35.58
124.50,-18.00,35.88
124.75,-18.00,36.36
125.00,-18.00,37.51
125.25,-18.00,39.49
125.50,-18.00,41.08
125.75,-18.00,41.59
126.00,-18.00,41.39
126.25,-18.00,40.68
126.50,-18.00,39.88
126.75,-18.00,39.87
127.00,-18.00,40.42
127.25,-18.00,41.31
127.50,-18.00,42.26
127.75,-18.00,42.84
128.00,-18.00,42.45
128.25,-18.00,41.49
128.50,-18.00,40.72
128.75,-18.00,40.34
129.00,-18.00,40.10
129.25,-18.00,40.06
129.50,-18.00,40.01
129.75,-18.00,39.96
130.00,-18.00,39.95
130.25,-18.00,39.81
130.50,-18.00,39.79
130.75,-18.00,39.39
131.00,-18.00,39.30
131.25,-18.00,39.01
131.50,-18.00,39.01
131.75,-18.00,39.02
132.00,-18.00,39.12
132.25,-18.00,39.35
132.50,-18.00,39.93
132.75,-18.00,40.30
133.00,-18.00,41.72
133.25,-18.00,42.09
133.50,-18.00,42.80
133.75,-18.00,42.89
134.00,-18.00,42.98
134.25,-18.00,43.23
134.50,-18.00,44.34
134.75,-18.00,46.40
135.00,-18.00,48.60
135.25,-18.00,49.73
135.50,-18.00,48.24
135.75,-18.00,47.31
136.00,-18.00,46.92
136.25,-18.00,45.31
136.50,-18.00,43.46
136.75,-18.00,42.02
137.00,-18.00,41.38
137.25,-18.00,40.46
137.50,-18.00,39.87
137.75,-18.00,40.38
138.00,-18.00,41.17
138.25,-18.00,41.76
138.50,-18.00,41.99
138.75,-18.00,41.55
139.00,-18.00,39.90
139.25,-18.00,36.48
139.50,-18.00,33.83
139.75,-18.00,33.34
140.00,-18.00,33.14
140.25,-18.00,32.75
140.50,-18.00,31.96
140.75,-18.00,31.27
141.00,-18.00,31.33
141.25,-18.00,32.93
141.50,-18.00,35.51
141.75,-18.00,37.18
142.00,-18.00,37.56
142.25,-18.00,36.91
142.50,-18.00,36.96
142.75,-18.00,37.07
143.00,-18.00,37.30
143.25,-18.00,37.81
143.50,-18.00,37.63
143.75,-18.00,37.32
144.00,-18.00,37.37
144.25,-18.00,37.32
144.50,-18.00,36.90
144.75,-18.00,35.37
145.00,-18.00,33.97
145.25,-18.00,33.84
145.50,-18.00,33.66
145.75,-18.00,33.19
146.00,-18.00,32.85
146.25,-18.00,31.49
146.50,-18.00,30.62
146.75,-18.00,28.54
147.00,-18.00,27.31
147.25,-18.00,26.46
147.50,-18.00,25.88
147.75,-18.00,25.54
148.00,-18.00,25.35
148.25,-18.00,25.32
148.50,-18.00,25.75
148.75,-18.00,25.57
149.00,-18.00,26.06
149.25,-18.00,26.09
149.50,-18.00,26.38
149.75,-18.00,26.52
150.00,-18.00,26.58
150.25,-18.00,26.50
150.50,-18.00,26.24
150.75,-18.00,25.95
151.00,-18.00,25.82
151.25,-18.00,25.29
151.50,-18.00,25.35
151.75,-18.00,24.68
152.00,-18.00,24.28
152.25,-18.00,23.73
152.50,-18.00,23.28
152.75,-18.00,22.39
153.00,-18.00,21.52
153.25,-18.00,20.28
153.50,-18.00,19.21
153.75,-18.00,18.80
154.00,-18.00,18.88
154.25,-18.00,19.30
154.50,-18.00,19.95
154.75,-18.00,20.79
155.00,-18.00,21.17
155.25,-18.00,22.13
155.50,-18.00,22.49
155.75,-18.00,22.68
110.25,-17.75,15.69
110.50,-17.75,16.48
110.75,-17.75,16.58
111.00,-17.75,16.49
111.25,-17.75,16.50
111.50,-17.75,16.62
111.75,-17.75,16.74
112.00,-17.75,16.81
112.25,-17.75,16.99
112.50,-17.75,17.60
112.75,-17.75,19.14
113.00,-17.75,21.05
113.25,-17.75,21.98
113.50,-17.75,22.34
113.75,-17.75,22.55
114.00,-17.75,22.64
114.25,-17.75,22.61
114.50,-17.75,22.50
114.75,-17.75,22.41
115.00,-17.75,22.32
115.25,-17.75,22.22
115.50,-17.75,22.02
115.75,-17.75,21.64
116.00,-17.75,21.13
116.25,-17.75,21.02
116.50,-17.75,21.75
116.75,-17.75,23.57
117.00,-17.75,26.40
117.25,-17.75,29.52
117.50,-17.75,32.09
117.75,-17.75,33.92
118.00,-17.75,35.17
118.25,-17.75,36.09
118.50,-17.75,36.69
118.75,-17.75,36.98
119.00,-17.75,36.95
119.25,-17.75,36.51
119.50,-17.75,35.69
119.75,-17.75,34.61
120.00,-17.75,33.37
120.25,-17.75,32.13
120.50,-17.75,31.04
120.75,-17.75,30.27
121.00,-17.75,30.50
121.25,-17.75,32.99
121.50,-17.75,35.31
121.75,-17.75,36.19
122.00,-17.75,36.58
122.25,-17.75,36.98
122.50,-17.75,37.40
122.75,-17.75,37.41
123.00,-17.75,36.48
123.25,-17.75,34.84
123.50,-17.75,33.66
123.75,-17.75,33.38
124.00,-17.75,33.87
124.25,-17.75,34.45
124.50,-17.75,35.18
124.75,-17.75,35.99
125.00,-17.75,36.84
125.25,-17.75,37.98
125.50,-17.75,39.19
125.75,-17.75,39.79
126.00,-17.75,39.74
126.25,-17.75,39.36
126.50,-17.75,39.21
126.75,-17.75,40.30
127.00,-17.75,42.19
127.25,-17.75,43.27
127.50,-17.75,43.66
127.75,-17.75,43.67
128.00,-17.75,43.23
128.25,-17.75,42.15
128.50,-17.75,41.09
128.75,-17.75,40.52
129.00,-17.75,40.25
129.25,-17.75,40.13
129.50,-17.75,40.06
129.75,-17.75,40.01
130.00,-17.75,39.94
130.25,-17.75,39.85
130.50,-17.75,39.71
130.75,-17.75,39.49
131.00,-17.75,39.26
131.25,-17.75,39.15
131.50,-17.75,39.14
131.75,-17.75,39.20
132.00,-17.75,39.33
132.25,-17.75,39.68
132.50,-17.75,40.42
132.75,-17.75,41.47
133.00,-17.75,42.08
133.25,-17.75,41.94
133.50,-17.75,41.69
133.75,-17.75,41.66
134.00,-17.75,41.82
134.25,-17.75,42.58
134.50,-17.75,44.45
134.75,-17.75,46.10
135.00,-17.75,47.21
135.25,-17.75,47.99
135.50,-17.75,47.45
135.75,-17.75,46.54
136.00,-17.75,46.01
136.25,-17.75,44.34
136.50,-17.75,42.61
136.75,-17.75,41.61
137.00,-17.75,41.12
137.25,-17.75,40.32
137.50,-17.75,39.91
137.75,-17.75,40.09
138.00,-17.75,40.48
138.25,-17.75,40.91
138.50,-17.75,41.24
138.75,-17.75,41.21
139.00,-17.75,40.11
139.25,-17.75,36.99
139.50,-17.75,34.28
139.75,-17.75,33.62
140.00,-17.75,33.41
140.25,-17.75,33.01
140.50,-17.75,32.31
140.75,-17.75,31.61
141.00,-17.75,31.60
141.25,-17.75,33.01
141.50,-17.75,35.60
141.75,-17.75,37.54
142.00,-17.75,37.99
142.25,-17.75,37.30
142.50,-17.75,36.65
142.75,-17.75,36.67
143.00,-17.75,36.23
143.25,-17.75,35.10
143.50,-17.75,34.60
143.75,-17.75,34.96
144.00,-17.75,35.07
144.25,-17.75,35.20
144.50,-17.75,34.84
144.75,-17.75,33.85
145.00,-17.75,33.28
145.25,-17.75,33.30
145.50,-17.75,32.96
145.75,-17.75,32.31
146.00,-17.75,31.57
146.25,-17.75,30.64
146.50,-17.75,29.29
146.75,-17.75,27.72
147.00,-17.75,26.40
147.25,-17.75,25.53
147.50,-17.75,25.04
147.75,-17.75,24.91
148.00,-17.75,25.01
148.25,-17.75,25.25
148.50,-17.75,25.55
148.75,-17.75,25.85
149.00,-17.75,26.17
149.25,-17.75,26.55
149.50,-17.75,26.93
149.75,-17.75,27.26
150.00,-17.75,27.48
150.25,-17.75,27.54
150.50,-17.75,27.45
150.75,-17.75,27.22
151.00,-17.75,26.96
151.25,-17.75,26.75
151.50,-17.75,26.47
151.75,-17.75,25.99
152.00,-17.75,25.37
152.25,-17.75,24.65
152.50,-17.75,23.89
152.75,-17.75,23.08
153.00,-17.75,22.03
153.25,-17.75,20.59
153.50,-17.75,19.38
153.75,-17.75,19.08
154.00,-17.75,19.27
154.25,-17.75,19.59
154.50,-17.75,19.99
154.75,-17.75,20.53
155.00,-17.75,21.08
155.25,-17.75,21.59
155.50,-17.75,22.09
155.75,-17.75,22.58
110.25,-17.50,15.16
110.50,-17.50,15.75
110.75,-17.50,15.99
111.00,-17.50,16.13
111.25,-17.50,16.33
111.50,-17.50,16.54
111.75,-17.50,16.66
112.00,-17.50,16.73
112.25,-17.50,16.93
112.50,-17.50,17.50
112.75,-17.50,18.79
113.00,-17.50,20.61
113.25,-17.50,21.63
113.50,-17.50,21.95
113.75,-17.50,22.09
114.00,-17.50,22.08
114.25,-17.50,21.89
114.50,-17.50,21.55
114.75,-17.50,21.16
115.00,-17.50,20.73
115.25,-17.50,20.28
115.50,-17.50,19.82
115.75,-17.50,19.47
116.00,-17.50,19.39
116.25,-17.50,19.87
116.50,-17.50,21.06
116.75,-17.50,23.20
117.00,-17.50,26.13
117.25,-17.50,29.11
117.50,-17.50,31.51
117.75,-17.50,33.27
118.00,-17.50,34.90
118.25,-17.50,35.52
118.50,-17.50,36.22
118.75,-17.50,36.63
119.00,-17.50,36.77
119.25,-17.50,36.60
119.50,-17.50,36.51
119.75,-17.50,35.02
120.00,-17.50,33.58
120.25,-17.50,31.99
120.50,-17.50,30.59
120.75,-17.50,29.66
121.00,-17.50,29.40
121.25,-17.50,30.77
121.50,-17.50,34.72
121.75,-17.50,35.47
122.00,-17.50,36.35
122.25,-17.50,37.06
122.50,-17.50,37.72
122.75,-17.50,37.79
123.00,-17.50,36.69
123.25,-17.50,35.03
123.50,-17.50,33.60
123.75,-17.50,32.66
124.00,-17.50,32.84
124.25,-17.50,33.70
124.50,-17.50,34.85
124.75,-17.50,35.88
125.00,-17.50,36.50
125.25,-17.50,36.87
125.50,-17.50,37.34
125.75,-17.50,37.79
126.00,-17.50,38.03
126.25,-17.50,38.19
126.50,-17.50,38.53
126.75,-17.50,40.43
127.00,-17.50,43.03
127.25,-17.50,43.78
127.50,-17.50,43.91
127.75,-17.50,43.86
128.00,-17.50,43.63
128.25,-17.50,43.08
128.50,-17.50,42.31
128.75,-17.50,41.50
129.00,-17.50,40.98
129.25,-17.50,40.61
129.50,-17.50,40.44
129.75,-17.50,40.26
130.00,-17.50,40.10
130.25,-17.50,39.96
130.50,-17.50,39.89
130.75,-17.50,39.72
131.00,-17.50,39.57
131.25,-17.50,39.51
131.50,-17.50,39.98
131.75,-17.50,39.76
132.00,-17.50,40.08
132.25,-17.50,40.83
132.50,-17.50,42.24
132.75,-17.50,43.54
133.00,-17.50,44.28
133.25,-17.50,42.86
133.50,-17.50,41.94
133.75,-17.50,41.69
134.00,-17.50,42.01
134.25,-17.50,43.13
134.50,-17.50,44.65
134.75,-17.50,45.95
135.00,-17.50,46.74
135.25,-17.50,46.98
135.50,-17.50,46.33
135.75,-17.50,45.46
136.00,-17.50,45.04
136.25,-17.50,43.52
136.50,-17.50,41.98
136.75,-17.50,41.31
137.00,-17.50,41.02
137.25,-17.50,40.57
137.50,-17.50,40.22
137.75,-17.50,40.11
138.00,-17.50,40.17
138.25,-17.50,40.32
138.50,-17.50,40.51
138.75,-17.50,40.49
139.00,-17.50,40.07
139.25,-17.50,37.33
139.50,-17.50,34.91
139.75,-17.50,34.05
140.00,-17.50,33.69
140.25,-17.50,33.24
140.50,-17.50,32.63
140.75,-17.50,32.53
141.00,-17.50,32.59
141.25,-17.50,33.15
141.50,-17.50,35.40
141.75,-17.50,37.16
142.00,-17.50,37.39
142.25,-17.50,36.33
142.50,-17.50,34.97
142.75,-17.50,34.37
143.00,-17.50,33.93
143.25,-17.50,33.67
143.50,-17.50,33.52
143.75,-17.50,33.29
144.00,-17.50,33.04
144.25,-17.50,33.13
144.50,-17.50,33.17
144.75,-17.50,32.75
145.00,-17.50,32.44
145.25,-17.50,32.41
145.50,-17.50,31.79
145.75,-17.50,30.81
146.00,-17.50,30.14
146.25,-17.50,29.51
146.50,-17.50,28.48
146.75,-17.50,26.95
147.00,-17.50,25.56
147.25,-17.50,24.80
147.50,-17.50,24.51
147.75,-17.50,24.65
148.00,-17.50,25.00
148.25,-17.50,25.44
148.50,-17.50,25.88
148.75,-17.50,26.25
149.00,-17.50,26.61
149.25,-17.50,27.03
149.50,-17.50,27.31
149.75,-17.50,27.88
150.00,-17.50,28.20
150.25,-17.50,28.33
150.50,-17.50,28.32
150.75,-17.50,28.19
151.00,-17.50,28.06
151.25,-17.50,27.96
151.50,-17.50,27.75
151.75,-17.50,27.24
152.00,-17.50,26.24
152.25,-17.50,25.68
152.50,-17.50,24.78
152.75,-17.50,23.86
153.00,-17.50,22.69
153.25,-17.50,21.11
153.50,-17.50,19.80
153.75,-17.50,19.45
154.00,-17.50,19.59
154.25,-17.50,19.77
154.50,-17.50,19.95
154.75,-17.50,20.19
155.00,-17.50,20.77
155.25,-17.50,20.96
155.50,-17.50,22.16
155.75,-17.50,22.28
110.25,-17.25,14.78
110.50,-17.25,15.19
110.75,-17.25,15.57
111.00,-17.25,15.92
111.25,-17.25,16.30
111.50,-17.25,16.61
111.75,-17.25,16.73
112.00,-17.25,16.74
112.25,-17.25,16.91
112.50,-17.25,17.52
112.75,-17.25,18.76
113.00,-17.25,20.36
113.25,-17.25,21.21
113.50,-17.25,21.42
113.75,-17.25,21.42
114.00,-17.25,21.22
114.25,-17.25,20.78
114.50,-17.25,20.14
114.75,-17.25,19.46
115.00,-17.25,18.83
115.25,-17.25,18.29
115.50,-17.25,17.88
115.75,-17.25,17.70
116.00,-17.25,17.88
116.25,-17.25,18.59
116.50,-17.25,19.87
116.75,-17.25,21.95
117.00,-17.25,24.64
117.25,-17.25,27.40
117.50,-17.25,29.79
117.75,-17.25,31.75
118.00,-17.25,33.30
118.25,-17.25,34.52
118.50,-17.25,35.40
118.75,-17.25,35.95
119.00,-17.25,36.22
119.25,-17.25,36.21
119.50,-17.25,35.80
119.75,-17.25,34.78
120.00,-17.25,33.08
120.25,-17.25,31.16
120.50,-17.25,29.62
120.75,-17.25,28.76
121.00,-17.25,28.47
121.25,-17.25,28.95
121.50,-17.25,31.06
121.75,-17.25,33.86
122.00,-17.25,35.71
122.25,-17.25,36.97
122.50,-17.25,37.85
122.75,-17.25,38.05
123.00,-17.25,37.32
123.25,-17.25,35.91
123.50,-17.25,33.92
123.75,-17.25,32.55
124.00,-17.25,32.63
124.25,-17.25,33.58
124.50,-17.25,34.90
124.75,-17.25,36.10
125.00,-17.25,36.58
125.25,-17.25,36.53
125.50,-17.25,36.71
125.75,-17.25,37.06
126.00,-17.25,37.42
126.25,-17.25,37.73
126.50,-17.25,38.23
126.75,-17.25,40.33
127.00,-17.25,43.09
127.25,-17.25,43.79
127.50,-17.25,43.89
127.75,-17.25,43.86
128.00,-17.25,43.82
128.25,-17.25,43.91
128.50,-17.25,43.80
128.75,-17.25,43.24
129.00,-17.25,42.42
129.25,-17.25,41.89
129.50,-17.25,41.55
129.75,-17.25,41.11
130.00,-17.25,40.54
130.25,-17.25,40.19
130.50,-17.25,40.14
130.75,-17.25,40.17
131.00,-17.25,40.21
131.25,-17.25,40.31
131.50,-17.25,40.55
131.75,-17.25,40.91
132.00,-17.25,41.40
132.25,-17.25,42.33
132.50,-17.25,43.68
132.75,-17.25,44.51
133.00,-17.25,44.39
133.25,-17.25,43.57
133.50,-17.25,42.63
133.75,-17.25,42.14
134.00,-17.25,42.07
134.25,-17.25,42.95
134.50,-17.25,44.38
134.75,-17.25,46.06
135.00,-17.25,47.29
135.25,-17.25,47.47
135.50,-17.25,46.91
135.75,-17.25,46.07
136.00,-17.25,45.12
136.25,-17.25,43.48
136.50,-17.25,41.84
136.75,-17.25,40.99
137.00,-17.25,40.76
137.25,-17.25,40.64
137.50,-17.25,40.50
137.75,-17.25,40.20
138.00,-17.25,40.00
138.25,-17.25,39.94
138.50,-17.25,39.88
138.75,-17.25,39.61
139.00,-17.25,38.71
139.25,-17.25,36.96
139.50,-17.25,35.21
139.75,-17.25,34.29
140.00,-17.25,33.81
140.25,-17.25,33.34
140.50,-17.25,32.92
140.75,-17.25,33.20
141.00,-17.25,33.27
141.25,-17.25,33.35
141.50,-17.25,34.75
141.75,-17.25,35.76
142.00,-17.25,35.51
142.25,-17.25,34.46
142.50,-17.25,33.54
142.75,-17.25,33.13
143.00,-17.25,33.02
143.25,-17.25,33.04
143.50,-17.25,33.03
143.75,-17.25,32.85
144.00,-17.25,32.60
144.25,-17.25,32.50
144.50,-17.25,32.46
144.75,-17.25,32.24
145.00,-17.25,32.14
145.25,-17.25,32.20
145.50,-17.25,31.50
145.75,-17.25,29.79
146.00,-17.25,29.14
146.25,-17.25,28.74
146.50,-17.25,27.94
146.75,-17.25,26.40
147.00,-17.25,24.90
147.25,-17.25,24.33
147.50,-17.25,24.35
147.75,-17.25,24.69
148.00,-17.25,25.15
148.25,-17.25,25.64
148.50,-17.25,26.09
148.75,-17.25,26.48
149.00,-17.25,26.85
149.25,-17.25,27.28
149.50,-17.25,27.72
149.75,-17.25,28.14
150.00,-17.25,28.44
150.25,-17.25,28.50
150.50,-17.25,28.44
150.75,-17.25,28.33
151.00,-17.25,28.23
151.25,-17.25,28.17
151.50,-17.25,28.05
151.75,-17.25,27.74
152.00,-17.25,27.20
152.25,-17.25,26.39
152.50,-17.25,25.42
152.75,-17.25,24.34
153.00,-17.25,23.03
153.25,-17.25,21.38
153.50,-17.25,19.98
153.75,-17.25,19.46
154.00,-17.25,19.40
154.25,-17.25,19.44
154.50,-17.25,19.54
154.75,-17.25,19.78
155.00,-17.25,20.17
155.25,-17.25,20.77
155.50,-17.25,21.43
155.75,-17.25,21.99
110.25,-17.00,14.59
110.50,-17.00,14.91
110.75,-17.00,15.31
111.00,-17.00,15.81
111.25,-17.00,16.36
111.50,-17.00,16.76
111.75,-17.00,16.88
112.00,-17.00,16.89
112.25,-17.00,17.04
112.50,-17.00,17.69
112.75,-17.00,18.97
113.00,-17.00,20.17
113.25,-17.00,20.64
113.50,-17.00,20.63
113.75,-17.00,20.37
114.00,-17.00,19.87
114.25,-17.00,19.14
114.50,-17.00,18.28
114.75,-17.00,17.55
115.00,-17.00,16.98
115.25,-17.00,16.47
115.50,-17.00,15.91
115.75,-17.00,15.62
116.00,-17.00,15.91
116.25,-17.00,16.90
116.50,-17.00,18.34
116.75,-17.00,20.08
117.00,-17.00,22.04
117.25,-17.00,24.00
117.50,-17.00,26.10
117.75,-17.00,28.50
118.00,-17.00,30.90
118.25,-17.00,32.81
118.50,-17.00,34.11
118.75,-17.00,34.89
119.00,-17.00,35.29
119.25,-17.00,35.37
119.50,-17.00,34.98
119.75,-17.00,33.82
120.00,-17.00,31.86
120.25,-17.00,29.83
120.50,-17.00,28.48
120.75,-17.00,27.92
121.00,-17.00,27.84
121.25,-17.00,28.13
121.50,-17.00,29.09
121.75,-17.00,31.19
122.00,-17.00,33.76
122.25,-17.00,35.88
122.50,-17.00,37.21
122.75,-17.00,37.56
123.00,-17.00,36.92
123.25,-17.00,35.50
123.50,-17.00,33.82
123.75,-17.00,32.82
124.00,-17.00,32.92
124.25,-17.00,33.88
124.50,-17.00,35.17
124.75,-17.00,36.15
125.00,-17.00,36.48
125.25,-17.00,36.44
125.50,-17.00,36.59
125.75,-17.00,36.90
126.00,-17.00,37.23
126.25,-17.00,37.54
126.50,-17.00,38.01
126.75,-17.00,39.85
127.00,-17.00,42.55
127.25,-17.00,43.45
127.50,-17.00,43.59
127.75,-17.00,43.53
128.00,-17.00,43.73
128.25,-17.00,44.19
128.50,-17.00,44.35
128.75,-17.00,44.03
129.00,-17.00,43.29
129.25,-17.00,42.69
129.50,-17.00,42.39
129.75,-17.00,42.01
130.00,-17.00,41.28
130.25,-17.00,40.52
130.50,-17.00,40.39
130.75,-17.00,40.63
131.00,-17.00,40.96
131.25,-17.00,41.33
131.50,-17.00,41.76
131.75,-17.00,42.17
132.00,-17.00,42.54
132.25,-17.00,43.08
132.50,-17.00,43.83
132.75,-17.00,44.24
133.00,-17.00,44.09
133.25,-17.00,43.61
133.50,-17.00,43.23
133.75,-17.00,43.12
134.00,-17.00,42.97
134.25,-17.00,43.93
134.50,-17.00,45.82
134.75,-17.00,47.69
135.00,-17.00,48.68
135.25,-17.00,48.54
135.50,-17.00,47.66
135.75,-17.00,46.73
136.00,-17.00,45.75
136.25,-17.00,44.21
136.50,-17.00,42.27
136.75,-17.00,40.98
137.00,-17.00,40.50
137.25,-17.00,40.44
137.50,-17.00,40.39
137.75,-17.00,40.10
138.00,-17.00,39.82
138.25,-17.00,39.63
138.50,-17.00,39.34
138.75,-17.00,38.75
139.00,-17.00,37.64
139.25,-17.00,36.13
139.50,-17.00,34.77
139.75,-17.00,33.92
140.00,-17.00,33.40
140.25,-17.00,33.00
140.50,-17.00,32.75
140.75,-17.00,32.97
141.00,-17.00,33.20
141.25,-17.00,33.73
141.50,-17.00,34.32
141.75,-17.00,34.27
142.00,-17.00,33.80
142.25,-17.00,33.20
142.50,-17.00,32.71
142.75,-17.00,32.47
143.00,-17.00,32.42
143.25,-17.00,32.49
143.50,-17.00,32.59
143.75,-17.00,32.56
144.00,-17.00,32.43
144.25,-17.00,32.33
144.50,-17.00,32.27
144.75,-17.00,32.14
145.00,-17.00,32.06
145.25,-17.00,32.09
145.50,-17.00,31.15
145.75,-17.00,29.24
146.00,-17.00,28.67
146.25,-17.00,28.35
146.50,-17.00,27.58
146.75,-17.00,25.96
147.00,-17.00,24.40
147.25,-17.00,24.08
147.50,-17.00,24.41
147.75,-17.00,24.89
148.00,-17.00,25.37
148.25,-17.00,25.80
148.50,-17.00,26.20
148.75,-17.00,26.57
149.00,-17.00,26.95
149.25,-17.00,27.39
149.50,-17.00,27.84
149.75,-17.00,28.23
150.00,-17.00,28.46
150.25,-17.00,28.40
150.50,-17.00,28.23
150.75,-17.00,28.07
151.00,-17.00,27.95
151.25,-17.00,27.88
151.50,-17.00,27.82
151.75,-17.00,27.72
152.00,-17.00,27.42
152.25,-17.00,26.69
152.50,-17.00,25.66
152.75,-17.00,24.38
153.00,-17.00,22.90
153.25,-17.00,21.24
153.50,-17.00,19.86
153.75,-17.00,19.21
154.00,-17.00,18.97
154.25,-17.00,18.89
154.50,-17.00,18.94
154.75,-17.00,19.21
155.00,-17.00,19.72
155.25,-17.00,20.49
155.50,-17.00,21.17
155.75,-17.00,21.43
110.25,-16.75,14.34
110.50,-16.75,14.61
110.75,-16.75,15.04
111.00,-16.75,15.64
111.25,-16.75,16.35
111.50,-16.75,16.86
111.75,-16.75,17.04
112.00,-16.75,17.18
112.25,-16.75,17.48
112.50,-16.75,18.07
112.75,-16.75,19.02
113.00,-16.75,19.70
113.25,-16.75,19.77
113.50,-16.75,19.46
113.75,-16.75,18.87
114.00,-16.75,18.06
114.25,-16.75,17.18
114.50,-16.75,16.37
114.75,-16.75,15.79
115.00,-16.75,15.38
115.25,-16.75,14.83
115.50,-16.75,14.31
115.75,-16.75,14.15
116.00,-16.75,14.33
116.25,-16.75,15.10
116.50,-16.75,16.70
116.75,-16.75,17.86
117.00,-16.75,18.16
117.25,-16.75,18.26
117.50,-16.75,19.07
117.75,-16.75,21.29
118.00,-16.75,25.21
118.25,-16.75,29.37
118.50,-16.75,31.93
118.75,-16.75,33.22
119.00,-16.75,33.87
119.25,-16.75,34.06
119.50,-16.75,33.60
119.75,-16.75,32.29
120.00,-16.75,30.32
120.25,-16.75,28.58
120.50,-16.75,27.64
120.75,-16.75,27.47
121.00,-16.75,27.73
121.25,-16.75,28.24
121.50,-16.75,29.02
121.75,-16.75,30.18
122.00,-16.75,31.77
122.25,-16.75,33.58
122.50,-16.75,35.09
122.75,-16.75,35.85
123.00,-16.75,35.61
123.25,-16.75,34.50
123.50,-16.75,33.28
123.75,-16.75,32.74
124.00,-16.75,33.13
124.25,-16.75,34.40
124.50,-16.75,35.70
124.75,-16.75,36.34
125.00,-16.75,36.49
125.25,-16.75,36.50
125.50,-16.75,36.64
125.75,-16.75,36.92
126.00,-16.75,37.21
126.25,-16.75,37.46
126.50,-16.75,37.76
126.75,-16.75,38.63
127.00,-16.75,40.28
127.25,-16.75,41.47
127.50,-16.75,41.70
127.75,-16.75,41.66
128.00,-16.75,42.56
128.25,-16.75,43.67
128.50,-16.75,44.18
128.75,-16.75,44.05
129.00,-16.75,43.33
129.25,-16.75,42.71
129.50,-16.75,42.46
129.75,-16.75,42.21
130.00,-16.75,41.57
130.25,-16.75,40.54
130.50,-16.75,40.16
130.75,-16.75,40.64
131.00,-16.75,41.44
131.25,-16.75,42.21
131.50,-16.75,42.75
131.75,-16.75,43.04
132.00,-16.75,43.12
132.25,-16.75,43.08
132.50,-16.75,43.10
132.75,-16.75,43.23
133.00,-16.75,43.24
133.25,-16.75,43.27
133.50,-16.75,43.71
133.75,-16.75,44.70
134.00,-16.75,45.71
134.25,-16.75,46.94
134.50,-16.75,48.22
134.75,-16.75,49.16
135.00,-16.75,49.82
135.25,-16.75,49.70
135.50,-16.75,48.69
135.75,-16.75,47.60
136.00,-16.75,46.54
136.25,-16.75,44.93
136.50,-16.75,42.73
136.75,-16.75,41.11
137.00,-16.75,40.39
137.25,-16.75,40.11
137.50,-16.75,39.95
137.75,-16.75,39.74
138.00,-16.75,39.48
138.25,-16.75,39.16
138.50,-16.75,38.62
138.75,-16.75,37.74
139.00,-16.75,36.48
139.25,-16.75,35.08
139.50,-16.75,33.93
139.75,-16.75,33.12
140.00,-16.75,32.59
140.25,-16.75,32.29
140.50,-16.75,32.21
140.75,-16.75,32.45
141.00,-16.75,33.29
141.25,-16.75,34.56
141.50,-16.75,34.79
141.75,-16.75,34.42
142.00,-16.75,33.38
142.25,-16.75,32.87
142.50,-16.75,32.54
142.75,-16.75,32.36
143.00,-16.75,32.28
143.25,-16.75,32.28
143.50,-16.75,32.32
143.75,-16.75,32.34
144.00,-16.75,32.29
144.25,-16.75,32.24
144.50,-16.75,32.18
144.75,-16.75,31.98
145.00,-16.75,31.41
145.25,-16.75,30.79
145.50,-16.75,29.62
145.75,-16.75,28.73
146.00,-16.75,28.42
146.25,-16.75,28.05
146.50,-16.75,27.15
146.75,-16.75,25.42
147.00,-16.75,24.02
147.25,-16.75,24.04
147.50,-16.75,24.63
147.75,-16.75,25.18
148.00,-16.75,25.60
148.25,-16.75,25.91
148.50,-16.75,26.19
148.75,-16.75,26.52
149.00,-16.75,26.94
149.25,-16.75,27.43
149.50,-16.75,27.91
149.75,-16.75,28.28
150.00,-16.75,28.42
150.25,-16.75,28.22
150.50,-16.75,27.90
150.75,-16.75,27.64
151.00,-16.75,27.46
151.25,-16.75,27.36
151.50,-16.75,27.31
151.75,-16.75,27.28
